timestamp,equity
1759523040000,10000.0
1759536900000,9980.273927636794
1759796100000,9940.078828459975
1759882500000,9893.482481913514
1759968900000,9877.485458243274
1760141700000,9782.750279568178
1760314500000,9725.87900771719
1760400900000,9683.593493849481
1761178500000,9635.292079544834
1761351300000,9615.513254944739
1761524100000,9565.60667376067
